TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;ID_DOC;VL_PATRIM_LIQ;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_ATIVO;DS_ATIVO;DT_VENC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;RISCO_EMISSOR;CD_SELIC;DT_INI_VIGENCIA;CD_PAIS;PAIS;CD_BV_MERC;BV_MERC
CLASSES FIIM;57.063.444/0001-93;BTG PACTUAL TEVA DIVIDENDOS ATIVOS REAIS LISTADOS FUNDO DE ÍNDICE;2025-04-30;897034;3039294.84;AÇÕES;Ação ordinária;N;Para negociação;948.00;35748.31;0.00;0.00;5279.00;201605.01;;;CPFE3;;;;;;;;2004-09-29;;;;
CLASSES FIIM;57.063.444/0001-93;BTG PACTUAL TEVA DIVIDENDOS ATIVOS REAIS LISTADOS FUNDO DE ÍNDICE;2025-04-30;897034;3039294.84;AÇÕES;Ação ordinária;N;Para negociação;2461.00;19370.70;0.00;0.00;13705.00;122385.65;;;AURE3;;;;;;;;2022-03-28;;;;
CLASSES FIIM;57.063.444/0001-93;BTG PACTUAL TEVA DIVIDENDOS ATIVOS REAIS LISTADOS FUNDO DE ÍNDICE;2025-04-30;897034;3039294.84;AÇÕES;Ação ordinária;N;Para negociação;2373.00;27768.75;0.00;0.00;13214.00;177728.30;;;CCRO3;;;;;;;;2002-02-01;;;;
CLASSES FIIM;57.063.444/0001-93;BTG PACTUAL TEVA DIVIDENDOS ATIVOS REAIS LISTADOS FUNDO DE ÍNDICE;2025-04-30;897034;3039294.84;AÇÕES;Ação ordinária;N;Para negociação;911.00;36122.59;0.00;0.00;5072.00;210843.04;;;EGIE3;;;;;;;;2016-07-21;;;;
CLASSES FIIM;57.063.444/0001-93;BTG PACTUAL TEVA DIVIDENDOS ATIVOS REAIS LISTADOS FUNDO DE ÍNDICE;2025-04-30;897034;3039294.84;AÇÕES;Ação ordinária;N;Para negociação;2469.00;23778.37;0.00;0.00;13752.00;143570.88;;;CPLE3;;;;;;;;1998-03-13;;;;
CLASSES FIIM;57.063.444/0001-93;BTG PACTUAL TEVA DIVIDENDOS ATIVOS REAIS LISTADOS FUNDO DE ÍNDICE;2025-04-30;897034;3039294.84;AÇÕES;Ação preferencial;N;Para negociação;4069.00;41141.82;0.00;0.00;22660.00;248127.00;;;CMIG4;;;;;;;;1997-12-26;;;;
CLASSES FIIM;57.063.444/0001-93;BTG PACTUAL TEVA DIVIDENDOS ATIVOS REAIS LISTADOS FUNDO DE ÍNDICE;2025-04-30;897034;3039294.84;AÇÕES;Ação preferencial;N;Para negociação;2721.00;29062.29;0.00;0.00;15155.00;174737.15;;;CPLE6;;;;;;;;1998-03-13;;;;
CLASSES FIIM;57.063.444/0001-93;BTG PACTUAL TEVA DIVIDENDOS ATIVOS REAIS LISTADOS FUNDO DE ÍNDICE;2025-04-30;897034;3039294.84;AÇÕES;Ação preferencial;N;Para negociação;766.00;34350.38;0.00;0.00;4268.00;205845.64;;;ELET6;;;;;;;;1997-12-16;;;;
CLASSES FIIM;57.063.444/0001-93;BTG PACTUAL TEVA DIVIDENDOS ATIVOS REAIS LISTADOS FUNDO DE ÍNDICE;2025-04-30;897034;3039294.84;AÇÕES;Ação preferencial;N;Para negociação;1110.00;24610.15;0.00;0.00;6186.00;148402.14;;;ISAE4;;;;;;;;2024-11-18;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;;;;Para negociação;0.00;0.00;0.00;0.00;14.00;58807.54;;;760199;;;;;;;;2027-05-15;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;13773.00;126573.87;;;ASAI3;;;;;;;;2021-08-12;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;6081.00;88843.41;;;LREN3;;;;;;;;1998-01-02;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;7800.00;177060.00;;;BRFS3;;;;;;;;2009-12-10;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;8120.00;153874.00;;;TIMS3;;;;;;;;2020-10-13;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;2132.00;27374.88;;;RECV3;;;;;;;;2021-05-05;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;35252.00;484009.96;;;BBDC4;;;;;;;;1998-03-02;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;11723.00;375370.46;;;RDOR3;;;;;;;;2021-06-25;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;72944.00;3855819.84;;;VALE3;;;;;;;;1997-07-24;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;72803.00;168902.96;;;HAPV3;;;;;;;;2018-04-25;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;7900.00;33417.00;;;PCAR3;;;;;;;;1997-09-02;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;21233.00;947841.12;;;WEGE3;;;;;;;;2004-08-02;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;3618.00;21418.56;;;MRVE3;;;;;;;;2007-07-23;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;7211.00;200393.69;;;VIVT3;;;;;;;;2011-10-06;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;1677.00;36021.96;;;MRFG3;;;;;;;;2007-06-28;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;21410.00;788102.10;;;EQTL3;;;;;;;;2006-04-03;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;12684.00;190133.16;;;GGBR4;;;;;;;;2001-02-01;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;3935.00;5784.45;;;AZUL4;;;;;;;;2017-04-11;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;10502.00;73934.08;;;POMO4;;;;;;;;1997-12-12;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;9226.00;347082.12;;;TOTS3;;;;;;;;2006-03-09;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;3959.00;21893.27;;;USIM5;;;;;;;;1999-02-02;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;4012.00;135244.52;;;PRIO3;;;;;;;;2015-06-26;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;2317.00;40223.12;;;BRAV3;;;;;;;;2024-09-09;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;3492.00;397703.88;;;SBSP3;;;;;;;;1998-02-11;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;20377.00;36882.37;;;RAIZ4;;;;;;;;2021-08-05;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;5246.00;111529.96;;;ALOS3;;;;;;;;2023-10-25;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;19658.00;152742.66;;;CSAN3;;;;;;;;2005-11-18;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;8977.00;19480.09;;;CVCB3;;;;;;;;2013-12-09;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;1988.00;39342.52;;;SLCE3;;;;;;;;2007-06-15;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;9098.00;77787.90;;;CRFB3;;;;;;;;2017-07-20;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;3921.00;14154.81;;;LWSA3;;;;;;;;2020-02-06;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;17026.00;248068.82;;;ABEV3;;;;;;;;2013-11-11;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;8105.00;2188.35;;;AMOB3;;;;;;;;2024-12-16;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;948.00;23500.92;;;CYRE3;;;;;;;;1997-04-22;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;956.00;39740.92;;;EGIE3;;;;;;;;2016-07-21;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;1974.00;31959.06;;;BRAP4;;;;;;;;2000-08-10;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;59956.00;641529.20;;;ITSA4;;;;;;;;1998-03-04;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;3002.00;14769.84;;;VAMO3;;;;;;;;2021-01-29;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;19572.00;862733.76;;;JBSS3;;;;;;;;2007-03-29;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;16928.00;103937.92;;;CMIN3;;;;;;;;2021-05-03;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;19166.00;49448.28;;;COGN3;;;;;;;;2019-10-11;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;7031.00;29805.21;;;BEEF3;;;;;;;;2007-07-20;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;12015.00;111739.50;;;CSNA3;;;;;;;;1997-12-30;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;3118.00;137160.82;;;PSSA3;;;;;;;;2004-11-22;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;9975.00;438401.25;;;ELET3;;;;;;;;1997-12-16;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;1285.00;40914.40;;;AZZA3;;;;;;;;2024-08-01;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;1559.00;16634.53;;;BRKM5;;;;;;;;2002-09-02;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;12085.00;139340.05;;;CPLE6;;;;;;;;1998-03-13;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;1643.00;62746.17;;;CPFE3;;;;;;;;2004-09-29;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;3461.00;83479.32;;;HYPE3;;;;;;;;2008-04-18;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;3039.00;28323.48;;;MGLU3;;;;;;;;2011-05-02;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;5016.00;23324.40;;;PETZ3;;;;;;;;2020-09-11;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;5391.00;349983.72;;;EMBR3;;;;;;;;1997-07-28;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;2143.00;47381.73;;;VIVA3;;;;;;;;2019-10-10;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;6135.00;58343.85;;;NTCO3;;;;;;;;2019-12-18;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;2188.00;42687.88;;;SMTO3;;;;;;;;2007-02-12;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;55371.00;746954.79;;;B3SA3;;;;;;;;2018-03-26;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;2657.00;63741.43;;;ISAE4;;;;;;;;2024-11-18;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;5365.00;138095.10;;;MULT3;;;;;;;;2007-07-27;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;4204.00;35355.64;;;GOAU4;;;;;;;;1998-01-02;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;17373.00;326612.40;;;VBBR3;;;;;;;;2021-10-22;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;19550.00;695589.00;;;ITUB4;;;;;;;;2009-05-20;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;11006.00;148030.70;;;CCRO3;;;;;;;;2002-02-01;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;25353.00;310067.19;;;BBDC3;;;;;;;;1998-03-02;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;19749.00;266808.99;;;ENEV3;;;;;;;;2013-10-22;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;4743.00;67777.47;;;YDUQ3;;;;;;;;2019-07-23;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;6132.00;263430.72;;;RENT3;;;;;;;;2005-05-23;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;668.00;31950.44;;;IRBR3;;;;;;;;2017-07-31;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;2796.00;134851.08;;;ELET6;;;;;;;;1997-12-16;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;13332.00;258640.80;;;RAIL3;;;;;;;;2017-03-13;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;7361.00;131246.63;;;UGPA3;;;;;;;;1999-10-13;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;3037.00;39450.63;;;FLRY3;;;;;;;;2009-12-17;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;1142.00;10198.06;;;AURE3;;;;;;;;2022-03-28;;;;
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;908869;31326967.06;AÇÕES;;N;Para negociação;0.00;0.00;0.00;0.00;14615.00;197887.10;;;STBP3;;;;;;;;2007-11-21;;;;
